date,time,tep,li,kw
20170804,05:01:00,24.800001,18.000001,0
20170804,05:02:00,24.700001,18.000001,0
20170804,05:03:00,24.700001,18.000001,0
20170804,05:04:00,24.800001,18.000001,0
20170804,05:05:00,24.800001,18.000001,0
20170804,05:06:00,24.800001,18.000001,0
20170804,05:07:00,24.800001,18.000001,0
20170804,05:08:00,24.800001,18.000001,0
20170804,05:09:00,24.800001,18.000001,0
20170804,05:10:00,24.800001,19.000001,0
20170804,05:11:00,24.800001,19.000001,0
20170804,05:12:00,24.900001,19.000001,0
20170804,05:13:00,24.900001,19.000001,0
20170804,05:14:00,24.900001,19.000001,0
20170804,05:15:00,24.900001,19.000001,0
20170804,05:16:00,24.900001,19.000001,0
20170804,05:17:00,24.800001,19.000001,0
20170804,05:18:00,24.900001,19.000001,0
20170804,05:19:00,24.900001,19.000001,0
20170804,05:20:00,24.900001,19.000001,0
20170804,05:21:00,24.900001,19.000001,0
20170804,05:22:00,25.000001,20.000001,0
20170804,05:23:00,25.000001,20.000001,0
20170804,05:24:00,25.100001000000002,20.000001,0
20170804,05:25:00,25.100001000000002,21.000001,0
20170804,05:26:00,25.100001000000002,21.000001,0
20170804,05:27:00,25.100001000000002,22.000001,0
20170804,05:28:00,25.100001000000002,22.000001,0
20170804,05:29:00,25.100001000000002,22.000001,0
20170804,05:30:00,25.100001000000002,23.000001,0
20170804,05:31:00,25.100001000000002,23.000001,0
20170804,05:32:00,25.100001000000002,24.000001,0
20170804,05:33:00,25.100001000000002,24.000001,0
20170804,05:34:00,25.100001000000002,25.000001,0
20170804,05:35:00,25.100001000000002,26.000001,0
20170804,05:36:00,25.100001000000002,465.000001,0
20170804,05:37:00,25.100001000000002,27.000001,0
20170804,05:38:00,25.200001,28.000001,0
20170804,05:39:00,25.200001,29.000001,0
20170804,05:40:00,25.200001,30.000001,0
20170804,05:41:00,25.200001,31.000001,0
20170804,05:42:00,25.200001,32.000001,45
20170804,05:43:00,25.300001,33.000001,64
20170804,05:44:00,25.300001,34.000001,59
20170804,05:45:00,25.300001,35.000001,64
20170804,05:46:00,25.400001,36.000001,52
20170804,05:47:00,25.500001,37.000001,59
20170804,05:48:00,25.500001,40.000001,65
20170804,05:49:00,25.500001,41.000001,69
20170804,05:50:00,25.600001000000002,42.000001,64
20170804,05:51:00,25.500001,43.000001,60
20170804,05:52:00,25.600001000000002,44.000001,81
20170804,05:53:00,25.700001,44.000001,88
20170804,05:54:00,25.700001,46.000001,63
20170804,05:55:00,25.800001,46.000001,107
20170804,05:56:00,25.800001,48.000001,87
20170804,05:57:00,25.900001,49.000001,112
20170804,05:58:00,25.900001,50.000001,115
20170804,05:59:00,26.000001,51.000001,88
20170804,06:00:00,26.000001,52.000001,114
20170804,06:01:00,26.100001000000002,54.000001,136
20170804,06:02:00,26.200001,55.000001,141
20170804,06:03:00,26.300001,57.000001,136
20170804,06:04:00,26.500001,67.000001,164
20170804,06:05:00,26.600001000000002,65.000001,165
20170804,06:06:00,26.800001,74.000001,161
20170804,06:07:00,27.000001,77.000001,176
20170804,06:08:00,27.200001,81.000001,182
20170804,06:09:00,27.400001,84.000001,196
20170804,06:10:00,27.500001,86.000001,185
20170804,06:11:00,27.700001,87.000001,214
20170804,06:12:00,27.800001,84.000001,212
20170804,06:13:00,27.900001,79.000001,192
20170804,06:14:00,27.900001,76.000001,207
20170804,06:15:00,28.000001,78.000001,205
20170804,06:16:00,28.100001000000002,75.000001,188
20170804,06:17:00,28.200001,87.000001,235
20170804,06:18:00,28.400001,97.000001,239
20170804,06:19:00,28.500001,100.000001,267
20170804,06:20:00,28.800001,108.000001,296
20170804,06:21:00,29.000001,114.000001,292
20170804,06:22:00,29.100001000000002,117.000001,309
20170804,06:23:00,29.400001,120.000001,313
20170804,06:24:00,29.600001000000002,120.000001,322
20170804,06:25:00,29.700001,109.000001,272
20170804,06:26:00,29.700001,96.000001,259
20170804,06:27:00,29.800001,115.000001,319
20170804,06:28:00,29.800001,109.000001,272
20170804,06:29:00,29.800001,99.000001,265
20170804,06:30:00,30.000001,120.000001,356
