date,time,tep,li,kw
20170706,05:01:00,24.800001,19.000001,0
20170706,05:02:00,24.900001,19.000001,0
20170706,05:03:00,24.900001,19.000001,0
20170706,05:04:00,24.900001,19.000001,0
20170706,05:05:00,24.800001,19.000001,0
20170706,05:06:00,24.800001,19.000001,0
20170706,05:07:00,24.800001,19.000001,0
20170706,05:08:00,24.800001,20.000001,0
20170706,05:09:00,24.800001,19.000001,0
20170706,05:10:00,24.700001,19.000001,0
20170706,05:11:00,24.700001,20.000001,0
20170706,05:12:00,24.800001,20.000001,0
20170706,05:13:00,24.800001,20.000001,0
20170706,05:14:00,24.800001,459.000001,0
20170706,05:15:00,24.900001,460.000001,0
20170706,05:16:00,25.000001,22.000001,0
20170706,05:17:00,24.900001,22.000001,0
20170706,05:18:00,25.000001,22.000001,0
20170706,05:19:00,25.000001,23.000001,0
20170706,05:20:00,25.000001,23.000001,0
20170706,05:21:00,25.000001,463.000001,0
20170706,05:22:00,25.100001000000002,464.000001,0
20170706,05:23:00,25.100001000000002,24.000001,0
20170706,05:24:00,25.200001,24.000001,0
20170706,05:25:00,25.200001,25.000001,0
20170706,05:26:00,25.200001,25.000001,0
20170706,05:27:00,25.200001,26.000001,0
20170706,05:28:00,25.300001,28.000001,0
20170706,05:29:00,25.300001,31.000001,0
20170706,05:30:00,25.300001,33.000001,0
20170706,05:31:00,25.400001,35.000001,0
20170706,05:32:00,25.400001,36.000001,0
20170706,05:33:00,25.300001,38.000001,68
20170706,05:34:00,25.400001,39.000001,68
20170706,05:35:00,25.400001,41.000001,84
20170706,05:36:00,25.400001,42.000001,80
20170706,05:37:00,25.400001,44.000001,102
20170706,05:38:00,25.400001,46.000001,109
20170706,05:39:00,25.400001,49.000001,105
20170706,05:40:00,25.500001,52.000001,92
20170706,05:41:00,25.500001,52.000001,119
20170706,05:42:00,25.500001,52.000001,115
20170706,05:43:00,25.500001,51.000001,109
20170706,05:44:00,25.500001,53.000001,116
20170706,05:45:00,25.500001,55.000001,110
20170706,05:46:00,25.600001000000002,57.000001,139
20170706,05:47:00,25.600001000000002,59.000001,139
20170706,05:48:00,25.600001000000002,63.000001,141
20170706,05:49:00,25.700001,66.000001,135
20170706,05:50:00,25.800001,70.000001,139
20170706,05:51:00,25.900001,74.000001,178
20170706,05:52:00,26.000001,78.000001,211
20170706,05:53:00,26.200001,81.000001,210
20170706,05:54:00,26.300001,83.000001,213
20170706,05:55:00,26.400001,85.000001,214
20170706,05:56:00,26.600001000000002,86.000001,208
20170706,05:57:00,26.600001000000002,86.000001,194
20170706,05:58:00,26.700001,86.000001,224
20170706,05:59:00,26.800001,87.000001,227
20170706,06:00:00,26.900001,89.000001,224
20170706,06:01:00,27.000001,92.000001,241
20170706,06:02:00,27.100001000000002,95.000001,241
20170706,06:03:00,27.300001,97.000001,234
20170706,06:04:00,27.600001000000002,97.000001,262
20170706,06:05:00,27.800001,97.000001,238
20170706,06:06:00,28.000001,97.000001,240
20170706,06:07:00,28.200001,95.000001,245
