date,time,tep,li,kw
20170807,05:01:00,27.300001,18.000001,0
20170807,05:02:00,27.300001,17.000001,0
20170807,05:03:00,27.300001,17.000001,0
20170807,05:04:00,27.300001,17.000001,0
20170807,05:05:00,27.200001,17.000001,0
20170807,05:06:00,27.100001000000002,17.000001,0
20170807,05:07:00,27.100001000000002,17.000001,0
20170807,05:08:00,27.100001000000002,17.000001,0
20170807,05:09:00,27.100001000000002,17.000001,0
20170807,05:10:00,27.100001000000002,17.000001,0
20170807,05:11:00,27.100001000000002,18.000001,0
20170807,05:12:00,27.100001000000002,17.000001,0
20170807,05:13:00,27.100001000000002,18.000001,0
20170807,05:14:00,27.100001000000002,18.000001,0
20170807,05:15:00,27.100001000000002,18.000001,0
20170807,05:16:00,27.000001,18.000001,0
20170807,05:17:00,27.000001,18.000001,0
20170807,05:18:00,27.000001,18.000001,0
20170807,05:19:00,27.000001,18.000001,0
20170807,05:20:00,26.900001,18.000001,0
20170807,05:21:00,26.900001,18.000001,0
20170807,05:22:00,26.800001,18.000001,0
20170807,05:23:00,26.700001,18.000001,0
20170807,05:24:00,26.700001,18.000001,0
20170807,05:25:00,26.700001,19.000001,0
20170807,05:26:00,26.700001,19.000001,0
20170807,05:27:00,26.700001,19.000001,0
20170807,05:28:00,26.700001,19.000001,0
20170807,05:29:00,26.700001,20.000001,0
20170807,05:30:00,26.700001,20.000001,0
20170807,05:31:00,26.700001,20.000001,0
20170807,05:32:00,26.700001,20.000001,0
20170807,05:33:00,26.600001000000002,21.000001,0
20170807,05:34:00,26.700001,21.000001,0
20170807,05:35:00,26.700001,22.000001,0
20170807,05:36:00,26.700001,495.000001,0
20170807,05:37:00,26.700001,23.000001,0
20170807,05:38:00,26.800001,23.000001,0
20170807,05:39:00,26.800001,23.000001,0
20170807,05:40:00,26.900001,24.000001,0
20170807,05:41:00,26.900001,24.000001,0
20170807,05:42:00,26.900001,25.000001,0
20170807,05:43:00,26.900001,25.000001,0
20170807,05:44:00,27.000001,26.000001,0
20170807,05:45:00,27.000001,27.000001,0
20170807,05:46:00,27.100001000000002,28.000001,0
20170807,05:47:00,27.200001,30.000001,0
20170807,05:48:00,27.300001,32.000001,0
20170807,05:49:00,27.400001,32.000001,0
20170807,05:50:00,27.500001,33.000001,51
20170807,05:51:00,27.600001000000002,33.000001,45
20170807,05:52:00,27.600001000000002,34.000001,40
20170807,05:53:00,27.800001,34.000001,37
20170807,05:54:00,27.800001,33.000001,36
20170807,05:55:00,27.900001,33.000001,42
20170807,05:56:00,27.900001,33.000001,45
20170807,05:57:00,27.900001,34.000001,43
20170807,05:58:00,28.000001,35.000001,67
20170807,05:59:00,28.000001,37.000001,41
20170807,06:00:00,28.000001,38.000001,65
20170807,06:01:00,28.100001000000002,40.000001,63
20170807,06:02:00,28.100001000000002,42.000001,76
20170807,06:03:00,28.200001,45.000001,87
20170807,06:04:00,28.300001,44.000001,84
20170807,06:05:00,28.400001,44.000001,89
20170807,06:06:00,28.400001,44.000001,63
20170807,06:07:00,28.500001,44.000001,83
20170807,06:08:00,28.500001,44.000001,65
20170807,06:09:00,28.600001000000002,45.000001,78
20170807,06:10:00,28.600001000000002,46.000001,63
20170807,06:11:00,28.700001,48.000001,104
20170807,06:12:00,28.700001,51.000001,106
20170807,06:13:00,28.800001,52.000001,117
20170807,06:14:00,28.800001,54.000001,132
20170807,06:15:00,28.900001,55.000001,111
20170807,06:16:00,28.900001,57.000001,126
20170807,06:17:00,29.000001,59.000001,134
20170807,06:18:00,29.000001,61.000001,159
20170807,06:19:00,29.100001000000002,64.000001,153
20170807,06:20:00,29.200001,66.000001,161
20170807,06:21:00,29.300001,67.000001,170
20170807,06:22:00,29.400001,67.000001,179
20170807,06:23:00,29.500001,69.000001,166
20170807,06:24:00,29.500001,71.000001,150
20170807,06:25:00,29.600001000000002,72.000001,176
20170807,06:26:00,29.600001000000002,74.000001,174
20170807,06:27:00,29.700001,76.000001,208
20170807,06:28:00,29.700001,81.000001,194
20170807,06:29:00,29.700001,78.000001,137
20170807,06:30:00,29.700001,79.000001,194
20170807,06:31:00,29.900001,81.000001,224
20170807,06:32:00,29.900001,81.000001,212
20170807,06:33:00,29.900001,83.000001,233
20170807,06:34:00,29.900001,83.000001,230
20170807,06:35:00,30.000001,85.000001,235
20170807,06:36:00,30.000001,87.000001,258
20170807,06:37:00,30.100001000000002,92.000001,277
20170807,06:38:00,30.200001,99.000001,283
20170807,06:39:00,30.400001,104.000001,295
20170807,06:40:00,30.500001,106.000001,325
20170807,06:41:00,30.600001000000002,107.000001,305
20170807,06:42:00,30.700001,107.000001,317
20170807,06:43:00,30.800001,107.000001,337
20170807,06:44:00,30.800001,108.000001,316
20170807,06:45:00,30.900001,109.000001,336
20170807,06:46:00,31.000001,114.000001,351
20170807,06:47:00,31.100001000000002,123.000001,409
20170807,06:48:00,31.400001,132.000001,429
20170807,06:49:00,31.600001000000002,134.000001,429
20170807,06:50:00,31.800001,127.000001,403
20170807,06:51:00,31.800001,120.000001,365
20170807,06:52:00,31.800001,119.000001,372
20170807,06:53:00,31.900001,120.000001,304
20170807,06:54:00,32.000001,122.000001,364
20170807,06:55:00,32.100001,123.000001,386
20170807,06:56:00,32.100001,122.000001,347
20170807,06:57:00,32.100001,121.000001,376
20170807,06:58:00,32.100001,120.000001,356
20170807,06:59:00,32.100001,117.000001,315
20170807,07:00:00,32.000001,116.000001,328
20170807,07:01:00,32.000001,118.000001,335
20170807,07:02:00,31.900001,120.000001,320
20170807,07:03:00,32.000001,123.000001,374
20170807,07:04:00,32.200001,132.000001,411
20170807,07:05:00,32.200001,146.000001,454
20170807,07:06:00,32.400000999999996,152.000001,512
20170807,07:07:00,32.500001,148.000001,485
20170807,07:08:00,32.700001,138.000001,413
20170807,07:09:00,32.700001,129.000001,378
20170807,07:10:00,32.700001,122.000001,337
20170807,07:11:00,32.700001,118.000001,331
20170807,07:12:00,32.700001,117.000001,355
