date,time,tep,li,kw
20170630,05:01:00,24.600001000000002,18.000001,0
20170630,05:02:00,24.600001000000002,18.000001,0
20170630,05:03:00,24.500001,18.000001,0
20170630,05:04:00,24.400001,18.000001,0
20170630,05:05:00,24.400001,18.000001,0
20170630,05:06:00,24.400001,18.000001,0
20170630,05:07:00,24.400001,19.000001,0
20170630,05:08:00,24.500001,19.000001,0
20170630,05:09:00,24.400001,19.000001,0
20170630,05:10:00,24.500001,19.000001,0
20170630,05:11:00,24.400001,19.000001,0
20170630,05:12:00,24.400001,19.000001,0
20170630,05:13:00,24.400001,20.000001,0
20170630,05:14:00,24.400001,20.000001,0
20170630,05:15:00,24.400001,20.000001,0
20170630,05:16:00,24.500001,20.000001,0
20170630,05:17:00,24.300001,21.000001,0
20170630,05:18:00,24.500001,22.000001,0
20170630,05:19:00,24.500001,22.000001,0
20170630,05:20:00,24.600001000000002,23.000001,0
20170630,05:21:00,24.800001,23.000001,0
20170630,05:22:00,24.800001,458.000001,0
20170630,05:23:00,25.000001,24.000001,0
20170630,05:24:00,25.100001000000002,24.000001,0
20170630,05:25:00,25.100001000000002,25.000001,0
20170630,05:26:00,25.200001,25.000001,0
20170630,05:27:00,25.300001,25.000001,0
20170630,05:28:00,25.200001,26.000001,0
20170630,05:29:00,25.300001,26.000001,0
20170630,05:30:00,25.300001,26.000001,0
20170630,05:31:00,25.300001,27.000001,0
20170630,05:32:00,25.300001,27.000001,0
20170630,05:33:00,25.300001,28.000001,0
20170630,05:34:00,25.400001,28.000001,0
20170630,05:35:00,25.500001,29.000001,0
20170630,05:36:00,25.500001,29.000001,0
20170630,05:37:00,25.400001,30.000001,0
20170630,05:38:00,25.600001000000002,30.000001,40
20170630,05:39:00,25.600001000000002,31.000001,43
20170630,05:40:00,25.600001000000002,32.000001,42
20170630,05:41:00,25.600001000000002,473.000001,45
20170630,05:42:00,25.600001000000002,33.000001,43
20170630,05:43:00,25.700001,34.000001,40
20170630,05:44:00,25.700001,35.000001,63
20170630,05:45:00,25.800001,36.000001,22
20170630,05:46:00,25.800001,38.000001,69
20170630,05:47:00,25.900001,41.000001,72
20170630,05:48:00,26.000001,45.000001,82
20170630,05:49:00,26.000001,48.000001,101
20170630,05:50:00,26.100001000000002,50.000001,104
20170630,05:51:00,26.300001,52.000001,107
20170630,05:52:00,26.300001,58.000001,139
20170630,05:53:00,26.500001,64.000001,140
20170630,05:54:00,26.700001,74.000001,140
20170630,05:55:00,26.900001,76.000001,162
20170630,05:56:00,27.100001000000002,79.000001,164
20170630,05:57:00,27.200001,81.000001,128
20170630,05:58:00,27.400001,83.000001,167
20170630,05:59:00,27.600001000000002,85.000001,167
20170630,06:00:00,27.700001,87.000001,159
20170630,06:01:00,27.900001,90.000001,213
20170630,06:02:00,28.000001,93.000001,196
20170630,06:03:00,28.100001000000002,96.000001,201
20170630,06:04:00,28.300001,98.000001,210
20170630,06:05:00,28.400001,101.000001,212
20170630,06:06:00,28.600001000000002,104.000001,218
20170630,06:07:00,28.700001,106.000001,240
20170630,06:08:00,28.900001,108.000001,254
20170630,06:09:00,29.000001,107.000001,240
20170630,06:10:00,29.000001,91.000001,210
20170630,06:11:00,28.900001,87.000001,219
20170630,06:12:00,29.200001,114.000001,253
20170630,06:13:00,29.300001,119.000001,235
20170630,06:14:00,29.500001,122.000001,246
20170630,06:15:00,29.600001000000002,125.000001,318
20170630,06:16:00,29.800001,128.000001,312
20170630,06:17:00,30.100001000000002,132.000001,343
20170630,06:18:00,30.100001000000002,134.000001,336
20170630,06:19:00,30.300001,137.000001,353
20170630,06:20:00,30.500001,139.000001,363
20170630,06:21:00,30.600001000000002,142.000001,360
20170630,06:22:00,30.800001,145.000001,352
20170630,06:23:00,31.000001,148.000001,378
20170630,06:24:00,31.100001000000002,153.000001,420
20170630,06:25:00,31.200001,156.000001,414
20170630,06:26:00,31.300001,160.000001,441
20170630,06:27:00,31.600001000000002,163.000001,458
20170630,06:28:00,31.800001,167.000001,471
20170630,06:29:00,31.900001,170.000001,468
20170630,06:30:00,32.200001,173.000001,482
20170630,06:31:00,32.200001,176.000001,478
20170630,06:32:00,32.500001,178.000001,479
20170630,06:33:00,32.600001,180.000001,491
20170630,06:34:00,32.700001,183.000001,486
20170630,06:35:00,33.000001,186.000001,537
20170630,06:36:00,33.200001,191.000001,541
20170630,06:37:00,33.300000999999995,194.000001,573
20170630,06:38:00,33.400000999999996,197.000001,578
20170630,06:39:00,33.400000999999996,201.000001,586
20170630,06:40:00,33.800000999999995,204.000001,602
20170630,06:41:00,34.000001,205.000001,581
20170630,06:42:00,34.100001,210.000001,644
20170630,06:43:00,34.200001,213.000001,640
20170630,06:44:00,34.500001,218.000001,640
20170630,06:45:00,34.500001,220.000001,679
20170630,06:46:00,34.600001,221.000001,647
20170630,06:47:00,34.800000999999995,225.000001,686
20170630,06:48:00,34.800000999999995,228.000001,684
20170630,06:49:00,35.000001,231.000001,683
20170630,06:50:00,34.800000999999995,234.000001,722
20170630,06:51:00,35.200001,237.000001,742
20170630,06:52:00,35.300000999999995,242.000001,758
20170630,06:53:00,35.500001,249.000001,767
20170630,06:54:00,36.100001,249.000001,750
20170630,06:55:00,36.100001,253.000001,792
20170630,06:56:00,36.300000999999995,257.000001,783
20170630,06:57:00,36.700001,257.000001,806
20170630,06:58:00,36.500001,260.000001,816
20170630,06:59:00,36.900000999999996,263.000001,842
20170630,07:00:00,36.800000999999995,267.000001,849
20170630,07:01:00,36.700001,271.000001,825
20170630,07:02:00,36.800000999999995,277.000001,886
20170630,07:03:00,36.900000999999996,279.000001,908
20170630,07:04:00,37.500001,280.000001,889
20170630,07:05:00,37.900000999999996,282.000001,888
20170630,07:06:00,37.500001,286.000001,913
20170630,07:07:00,37.700001,288.000001,940
20170630,07:08:00,38.100001,290.000001,956
20170630,07:09:00,38.300000999999995,292.000001,930
20170630,07:10:00,38.500001,296.000001,974
20170630,07:11:00,38.700001,297.000001,959
20170630,07:12:00,38.900000999999996,301.000001,966
20170630,07:13:00,39.100001,307.000001,1015
20170630,07:14:00,39.100001,312.000001,999
20170630,07:15:00,39.300000999999995,318.000001,1030
