date,time,tep,li,kw
20170627,05:01:00,24.700001,18.000001,0
20170627,05:02:00,24.700001,18.000001,0
20170627,05:03:00,24.700001,18.000001,0
20170627,05:04:00,24.700001,18.000001,0
20170627,05:05:00,24.700001,18.000001,0
20170627,05:06:00,24.800001,18.000001,0
20170627,05:07:00,24.800001,18.000001,0
20170627,05:08:00,24.800001,19.000001,0
20170627,05:09:00,24.800001,19.000001,0
20170627,05:10:00,24.800001,19.000001,0
20170627,05:11:00,24.800001,19.000001,0
20170627,05:12:00,24.800001,459.000001,0
20170627,05:13:00,24.800001,20.000001,0
20170627,05:14:00,24.800001,20.000001,0
20170627,05:15:00,24.800001,20.000001,0
20170627,05:16:00,24.700001,21.000001,0
20170627,05:17:00,24.700001,22.000001,0
20170627,05:18:00,24.700001,22.000001,0
20170627,05:19:00,24.700001,23.000001,0
20170627,05:20:00,24.800001,23.000001,0
20170627,05:21:00,24.800001,24.000001,0
20170627,05:22:00,24.800001,25.000001,0
20170627,05:23:00,24.800001,26.000001,0
20170627,05:24:00,24.900001,26.000001,0
20170627,05:25:00,24.900001,27.000001,0
20170627,05:26:00,24.900001,27.000001,0
20170627,05:27:00,25.000001,28.000001,0
20170627,05:28:00,25.000001,29.000001,0
20170627,05:29:00,25.000001,29.000001,0
20170627,05:30:00,25.000001,30.000001,0
20170627,05:31:00,25.000001,461.000001,44
20170627,05:32:00,24.900001,31.000001,46
20170627,05:33:00,25.000001,32.000001,45
20170627,05:34:00,25.000001,33.000001,47
20170627,05:35:00,25.000001,34.000001,47
20170627,05:36:00,25.000001,463.000001,21
20170627,05:37:00,25.100001000000002,35.000001,22
20170627,05:38:00,25.100001000000002,35.000001,23
20170627,05:39:00,25.100001000000002,36.000001,22
20170627,05:40:00,25.100001000000002,37.000001,22
20170627,05:41:00,25.200001,38.000001,22
20170627,05:42:00,25.200001,39.000001,59
20170627,05:43:00,25.300001,40.000001,61
20170627,05:44:00,25.300001,40.000001,61
20170627,05:45:00,25.300001,41.000001,65
20170627,05:46:00,25.400001,42.000001,66
20170627,05:47:00,25.400001,43.000001,65
20170627,05:48:00,25.400001,44.000001,57
20170627,05:49:00,25.500001,46.000001,92
20170627,05:50:00,25.500001,48.000001,85
20170627,05:51:00,25.500001,50.000001,49
20170627,05:52:00,25.600001000000002,52.000001,104
20170627,05:53:00,25.700001,54.000001,118
20170627,05:54:00,25.700001,57.000001,106
20170627,05:55:00,25.900001,59.000001,94
20170627,05:56:00,25.900001,62.000001,112
20170627,05:57:00,26.100001000000002,65.000001,134
20170627,05:58:00,26.100001000000002,66.000001,94
20170627,05:59:00,26.300001,66.000001,133
20170627,06:00:00,26.300001,65.000001,118
20170627,06:01:00,26.400001,66.000001,117
20170627,06:02:00,26.500001,67.000001,130
20170627,06:03:00,26.600001000000002,68.000001,162
20170627,06:04:00,26.700001,68.000001,163
20170627,06:05:00,26.700001,70.000001,150
20170627,06:06:00,26.800001,72.000001,164
20170627,06:07:00,26.900001,76.000001,158
20170627,06:08:00,27.000001,81.000001,172
20170627,06:09:00,27.200001,84.000001,167
20170627,06:10:00,27.300001,86.000001,188
20170627,06:11:00,27.400001,86.000001,169
20170627,06:12:00,27.500001,88.000001,202
20170627,06:13:00,27.600001000000002,89.000001,190
20170627,06:14:00,27.700001,89.000001,164
20170627,06:15:00,27.700001,88.000001,210
