date,time,tep,li,kw
20170814,05:01:00,24.900001,17.000001,0
20170814,05:02:00,24.900001,17.000001,0
20170814,05:03:00,25.000001,17.000001,0
20170814,05:04:00,24.900001,17.000001,0
20170814,05:05:00,25.000001,17.000001,0
20170814,05:06:00,24.900001,17.000001,0
20170814,05:07:00,24.800001,17.000001,0
20170814,05:08:00,24.900001,17.000001,0
20170814,05:09:00,25.000001,17.000001,0
20170814,05:10:00,25.000001,17.000001,0
20170814,05:11:00,25.000001,17.000001,0
20170814,05:12:00,25.100001000000002,17.000001,0
20170814,05:13:00,25.000001,17.000001,0
20170814,05:14:00,25.100001000000002,17.000001,0
20170814,05:15:00,25.100001000000002,17.000001,0
20170814,05:16:00,25.300001,17.000001,0
20170814,05:17:00,25.200001,17.000001,0
20170814,05:18:00,25.200001,17.000001,0
20170814,05:19:00,25.200001,17.000001,0
20170814,05:20:00,25.400001,17.000001,0
20170814,05:21:00,25.300001,18.000001,0
20170814,05:22:00,25.400001,18.000001,0
20170814,05:23:00,25.300001,18.000001,0
20170814,05:24:00,25.400001,18.000001,0
20170814,05:25:00,25.400001,19.000001,0
20170814,05:26:00,25.400001,19.000001,0
20170814,05:27:00,25.400001,19.000001,0
20170814,05:28:00,25.400001,19.000001,0
20170814,05:29:00,25.500001,19.000001,0
20170814,05:30:00,25.400001,20.000001,0
20170814,05:31:00,25.400001,20.000001,0
20170814,05:32:00,25.400001,21.000001,0
20170814,05:33:00,25.400001,21.000001,0
20170814,05:34:00,25.400001,22.000001,0
20170814,05:35:00,25.400001,22.000001,0
20170814,05:36:00,25.500001,22.000001,0
20170814,05:37:00,25.400001,23.000001,0
20170814,05:38:00,25.400001,23.000001,0
20170814,05:39:00,25.500001,24.000001,0
20170814,05:40:00,25.500001,471.000001,0
20170814,05:41:00,25.500001,25.000001,0
20170814,05:42:00,25.400001,26.000001,0
20170814,05:43:00,25.500001,27.000001,0
20170814,05:44:00,25.600001000000002,473.000001,0
20170814,05:45:00,25.600001000000002,28.000001,0
20170814,05:46:00,25.600001000000002,29.000001,0
20170814,05:47:00,25.600001000000002,30.000001,0
20170814,05:48:00,25.600001000000002,31.000001,21
20170814,05:49:00,25.700001,32.000001,21
20170814,05:50:00,25.700001,33.000001,22
20170814,05:51:00,25.700001,36.000001,66
20170814,05:52:00,25.800001,44.000001,62
20170814,05:53:00,25.900001,48.000001,53
20170814,05:54:00,25.900001,51.000001,60
20170814,05:55:00,25.900001,53.000001,87
20170814,05:56:00,25.900001,55.000001,68
20170814,05:57:00,26.000001,58.000001,85
20170814,05:58:00,26.000001,60.000001,87
20170814,05:59:00,26.000001,62.000001,87
20170814,06:00:00,26.000001,65.000001,94
20170814,06:01:00,26.100001000000002,68.000001,114
20170814,06:02:00,26.100001000000002,70.000001,119
20170814,06:03:00,26.200001,74.000001,136
20170814,06:04:00,26.300001,76.000001,139
20170814,06:05:00,26.400001,79.000001,138
20170814,06:06:00,26.400001,82.000001,139
20170814,06:07:00,26.500001,85.000001,149
20170814,06:08:00,26.600001000000002,89.000001,162
20170814,06:09:00,26.600001000000002,92.000001,170
20170814,06:10:00,26.800001,95.000001,169
20170814,06:11:00,26.900001,99.000001,179
20170814,06:12:00,27.000001,102.000001,216
20170814,06:13:00,27.200001,106.000001,198
20170814,06:14:00,27.300001,110.000001,216
20170814,06:15:00,27.400001,114.000001,246
20170814,06:16:00,27.600001000000002,118.000001,245
20170814,06:17:00,27.700001,121.000001,269
20170814,06:18:00,27.900001,125.000001,269
20170814,06:19:00,28.100001000000002,128.000001,270
20170814,06:20:00,28.200001,132.000001,293
20170814,06:21:00,28.400001,136.000001,301
20170814,06:22:00,28.600001000000002,140.000001,308
20170814,06:23:00,28.800001,144.000001,328
20170814,06:24:00,28.900001,147.000001,352
20170814,06:25:00,29.100001000000002,149.000001,357
20170814,06:26:00,29.300001,153.000001,373
20170814,06:27:00,29.500001,156.000001,402
20170814,06:28:00,29.700001,160.000001,394
20170814,06:29:00,29.800001,164.000001,409
20170814,06:30:00,30.100001000000002,168.000001,431
20170814,06:31:00,30.200001,170.000001,436
20170814,06:32:00,30.300001,174.000001,447
20170814,06:33:00,30.600001000000002,177.000001,460
20170814,06:34:00,30.800001,180.000001,465
20170814,06:35:00,30.900001,184.000001,499
20170814,06:36:00,31.200001,188.000001,503
20170814,06:37:00,31.300001,191.000001,527
20170814,06:38:00,31.400001,196.000001,553
20170814,06:39:00,31.700001,200.000001,546
20170814,06:40:00,32.000001,205.000001,568
20170814,06:41:00,32.200001,210.000001,567
20170814,06:42:00,32.300000999999995,213.000001,585
20170814,06:43:00,32.500001,216.000001,611
20170814,06:44:00,32.700001,218.000001,634
20170814,06:45:00,33.100001,221.000001,624
20170814,06:46:00,33.400000999999996,225.000001,671
20170814,06:47:00,33.400000999999996,230.000001,677
20170814,06:48:00,33.800000999999995,235.000001,647
20170814,06:49:00,34.000001,238.000001,708
20170814,06:50:00,34.200001,240.000001,719
20170814,06:51:00,34.400000999999996,242.000001,740
20170814,06:52:00,34.600001,247.000001,762
20170814,06:53:00,34.900000999999996,250.000001,741
20170814,06:54:00,35.000001,252.000001,795
20170814,06:55:00,35.200001,254.000001,798
20170814,06:56:00,35.500001,258.000001,822
20170814,06:57:00,35.600001,263.000001,836
20170814,06:58:00,35.800000999999995,269.000001,806
20170814,06:59:00,36.000001,275.000001,847
20170814,07:00:00,36.300000999999995,279.000001,912
20170814,07:01:00,35.900000999999996,286.000001,927
20170814,07:02:00,36.300000999999995,290.000001,948
20170814,07:03:00,36.400000999999996,294.000001,961
20170814,07:04:00,36.700001,297.000001,939
20170814,07:05:00,36.700001,301.000001,975
20170814,07:06:00,36.800000999999995,306.000001,1009
20170814,07:07:00,37.000001,309.000001,1012
20170814,07:08:00,37.200001,311.000001,1015
20170814,07:09:00,37.500001,313.000001,1025
20170814,07:10:00,37.500001,319.000001,1035
20170814,07:11:00,37.900000999999996,314.000001,976
20170814,07:12:00,37.800000999999995,327.000001,1060
20170814,07:13:00,37.900000999999996,332.000001,1084
20170814,07:14:00,38.300000999999995,336.000001,1091
20170814,07:15:00,38.400000999999996,339.000001,1149
20170814,07:16:00,38.300000999999995,346.000001,1132
20170814,07:17:00,38.400000999999996,348.000001,1169
20170814,07:18:00,38.500001,351.000001,1166
20170814,07:19:00,38.900000999999996,357.000001,1176
20170814,07:20:00,39.100001,360.000001,1188
20170814,07:21:00,39.400000999999996,363.000001,1206
20170814,07:22:00,39.700001,368.000001,1227
20170814,07:23:00,39.600001,372.000001,1244
20170814,07:24:00,39.700001,375.000001,1255
20170814,07:25:00,39.600001,378.000001,1227
20170814,07:26:00,40.000001,382.000001,1274
20170814,07:27:00,40.000001,386.000001,1293
20170814,07:28:00,40.400000999999996,388.000001,1306
20170814,07:29:00,40.600001,392.000001,1306
20170814,07:30:00,40.900000999999996,396.000001,1324
20170814,07:31:00,40.500001,401.000001,1345
20170814,07:32:00,40.700001,404.000001,1389
20170814,07:33:00,40.800000999999995,410.000001,1386
20170814,07:34:00,41.200001,410.000001,1419
20170814,07:35:00,41.900000999999996,412.000001,1404
20170814,07:36:00,41.600001,420.000001,1416
20170814,07:37:00,41.900000999999996,420.000001,1452
20170814,07:38:00,41.700001,423.000001,1446
20170814,07:39:00,42.200001,425.000001,1479
20170814,07:40:00,42.000001,433.000001,1520
20170814,07:41:00,42.600001,434.000001,1512
20170814,07:42:00,42.600001,437.000001,1490
20170814,07:43:00,42.400000999999996,446.000001,1511
20170814,07:44:00,42.400000999999996,447.000001,1520
20170814,07:45:00,42.200001,452.000001,1564
20170814,07:46:00,43.400000999999996,457.000001,1605
20170814,07:47:00,43.200001,463.000001,1635
20170814,07:48:00,43.100001,466.000001,1584
20170814,07:49:00,43.500001,469.000001,1601
20170814,07:50:00,43.700001,474.000001,1632
20170814,07:51:00,44.100001,480.000001,1640
20170814,07:52:00,43.900000999999996,483.000001,1662
20170814,07:53:00,43.800000999999995,484.000001,1654
20170814,07:54:00,44.400000999999996,490.000001,1696
20170814,07:55:00,44.500001,493.000001,1706
20170814,07:56:00,44.700001,493.000001,1692
20170814,07:57:00,44.800000999999995,479.000001,1628
20170814,07:58:00,44.200001,502.000001,1736
20170814,07:59:00,44.100001,509.000001,1790
20170814,08:00:00,44.500001,515.000001,1813
20170814,08:01:00,45.400000999999996,518.000001,1790
20170814,08:02:00,45.100001,519.000001,1829
20170814,08:03:00,45.500001,523.000001,1798
20170814,08:04:00,46.100001,522.000001,1817
20170814,08:05:00,46.500001,525.000001,1806
20170814,08:06:00,47.100001,525.000001,1821
20170814,08:07:00,46.800000999999995,529.000001,1821
20170814,08:08:00,46.000001,539.000001,1860
20170814,08:09:00,46.100001,548.000001,1906
20170814,08:10:00,46.000001,553.000001,1909
20170814,08:11:00,46.600001,549.000001,1917
20170814,08:12:00,46.900000999999996,543.000001,1949
20170814,08:13:00,47.800000999999995,561.000001,1961
20170814,08:14:00,47.500001,564.000001,1969
20170814,08:15:00,47.900000999999996,569.000001,1972
20170814,08:16:00,48.600001,571.000001,2018
20170814,08:17:00,49.500001,582.000001,2059
20170814,08:18:00,50.600001,607.000001,2111
20170814,08:19:00,51.600001,617.000001,2133
20170814,08:20:00,51.300000999999995,609.000001,2142
20170814,08:21:00,51.200001,602.000001,2111
20170814,08:22:00,51.400000999999996,607.000001,2079
20170814,08:23:00,51.300000999999995,600.000001,2093
20170814,08:24:00,51.700001,622.000001,2187
20170814,08:25:00,52.600001,646.000001,2262
20170814,08:26:00,51.100001,661.000001,2328
20170814,08:27:00,52.300000999999995,662.000001,2331
20170814,08:28:00,51.300000999999995,616.000001,2330
20170814,08:29:00,52.400000999999996,662.000001,2233
20170814,08:30:00,49.100001,213.000001,660
20170814,08:31:00,50.800000999999995,663.000001,2458
20170814,08:32:00,51.100001,707.000001,2536
20170814,08:33:00,51.800000999999995,704.000001,2464
20170814,08:34:00,51.300000999999995,586.000001,1488
20170814,08:35:00,50.100001,682.000001,2525
20170814,08:36:00,50.200001,606.000001,2453
20170814,08:37:00,49.000001,674.000001,2320
20170814,08:38:00,49.500001,697.000001,2467
20170814,08:39:00,51.500001,710.000001,2507
20170814,08:40:00,51.200001,741.000001,2514
20170814,08:41:00,50.500001,301.000001,952
20170814,08:42:00,48.400000999999996,265.000001,801
20170814,08:43:00,50.100001,690.000001,2776
20170814,08:44:00,49.300000999999995,520.000001,1863
20170814,08:45:00,50.100001,743.000001,2904
20170814,08:46:00,51.400000999999996,801.000001,2870
20170814,08:47:00,52.800000999999995,797.000001,2893
20170814,08:48:00,53.800000999999995,809.000001,2921
20170814,08:49:00,55.400000999999996,822.000001,2393
20170814,08:50:00,55.200001,837.000001,2919
20170814,08:51:00,56.000001,806.000001,2792
20170814,08:52:00,54.900000999999996,806.000001,2797
20170814,08:53:00,56.400000999999996,798.000001,2784
20170814,08:54:00,54.400000999999996,367.000001,737
20170814,08:55:00,53.000001,219.000001,720
20170814,08:56:00,49.900000999999996,241.000001,789
20170814,08:57:00,47.300000999999995,249.000001,849
20170814,08:58:00,48.300000999999995,736.000001,832
20170814,08:59:00,46.100001,465.000001,718
20170814,09:00:00,44.000001,230.000001,741
20170814,09:01:00,45.200001,728.000001,3029
20170814,09:02:00,46.300000999999995,352.000001,817
20170814,09:03:00,44.000001,240.000001,791
20170814,09:04:00,42.300000999999995,343.000001,966
20170814,09:05:00,43.500001,507.000001,1412
20170814,09:06:00,43.300000999999995,438.000001,2062
20170814,09:07:00,45.700001,825.000001,1992
20170814,09:08:00,46.100001,420.000001,747
20170814,09:09:00,44.400000999999996,199.000001,573
20170814,09:10:00,43.800000999999995,170.000001,508
20170814,09:11:00,42.100001,153.000001,470
20170814,09:12:00,40.900000999999996,151.000001,474
20170814,09:13:00,39.800000999999995,157.000001,500
20170814,09:14:00,39.300000999999995,167.000001,528
20170814,09:15:00,38.300000999999995,158.000001,483
20170814,09:16:00,38.000001,167.000001,507
20170814,09:17:00,37.100001,175.000001,565
20170814,09:18:00,36.900000999999996,185.000001,600
20170814,09:19:00,36.800000999999995,194.000001,641
20170814,09:20:00,36.800000999999995,211.000001,649
20170814,09:21:00,36.300000999999995,176.000001,514
20170814,09:22:00,38.300000999999995,721.000001,3006
20170814,09:23:00,41.400000999999996,840.000001,3102
20170814,09:24:00,43.300000999999995,853.000001,3129
20170814,09:25:00,45.900000999999996,861.000001,3119
20170814,09:26:00,46.600001,880.000001,3183
20170814,09:27:00,48.700001,887.000001,3153
20170814,09:28:00,49.300000999999995,893.000001,3167
20170814,09:29:00,50.600001,781.000001,1984
20170814,09:30:00,50.900000999999996,834.000001,1481
20170814,09:31:00,50.400000999999996,750.000001,3082
20170814,09:32:00,50.900000999999996,926.000001,3300
20170814,09:33:00,52.000001,936.000001,3248
20170814,09:34:00,53.800000999999995,822.000001,2240
20170814,09:35:00,50.700001,287.000001,898
20170814,09:36:00,48.900000999999996,259.000001,726
20170814,09:37:00,47.900000999999996,211.000001,654
20170814,09:38:00,45.300000999999995,237.000001,934
20170814,09:39:00,44.900000999999996,248.000001,640
20170814,09:40:00,42.900000999999996,193.000001,594
20170814,09:41:00,45.100001,844.000001,3297
20170814,09:42:00,48.100001,909.000001,3241
20170814,09:43:00,50.100001,897.000001,3195
20170814,09:44:00,51.300000999999995,908.000001,3190
20170814,09:45:00,53.700001,896.000001,3146
20170814,09:46:00,54.600001,651.000001,2232
20170814,09:47:00,51.900000999999996,258.000001,815
20170814,09:48:00,50.200001,231.000001,733
20170814,09:49:00,48.800000999999995,290.000001,1143
20170814,09:50:00,46.800000999999995,272.000001,916
20170814,09:51:00,46.300000999999995,294.000001,1016
20170814,09:52:00,49.500001,929.000001,3428
20170814,09:53:00,52.100001,949.000001,3322
20170814,09:54:00,54.500001,926.000001,3256
20170814,09:55:00,52.700001,642.000001,1157
20170814,09:56:00,51.000001,328.000001,1557
20170814,09:57:00,51.400000999999996,331.000001,927
20170814,09:58:00,49.100001,326.000001,1046
20170814,09:59:00,48.000001,197.000001,579
20170814,10:00:00,45.000001,184.000001,550
20170814,10:01:00,43.400000999999996,195.000001,622
20170814,10:02:00,43.100001,215.000001,707
20170814,10:03:00,43.200001,399.000001,994
20170814,10:04:00,45.900000999999996,933.000001,1847
20170814,10:05:00,47.900000999999996,961.000001,3450
20170814,10:06:00,51.500001,961.000001,3154
20170814,10:07:00,52.800000999999995,926.000001,3406
20170814,10:08:00,55.000001,979.000001,3413
20170814,10:09:00,54.900000999999996,563.000001,850
20170814,10:10:00,50.800000999999995,267.000001,878
20170814,10:11:00,49.600001,258.000001,799
20170814,10:12:00,47.900000999999996,229.000001,730
20170814,10:13:00,46.300000999999995,292.000001,2423
20170814,10:14:00,47.100001,524.000001,874
20170814,10:15:00,45.900000999999996,304.000001,1281
20170814,10:16:00,45.400000999999996,278.000001,876
20170814,10:17:00,48.300000999999995,944.000001,3624
20170814,10:18:00,50.200001,869.000001,3607
20170814,10:19:00,48.600001,271.000001,821
20170814,10:20:00,47.500001,247.000001,900
20170814,10:21:00,51.400000999999996,990.000001,3533
20170814,10:22:00,52.400000999999996,967.000001,3322
20170814,10:23:00,55.100001,1015.000001,3442
20170814,10:24:00,55.700001,911.000001,3395
20170814,10:25:00,57.200001,1027.000001,3480
20170814,10:26:00,57.800000999999995,694.000001,844
20170814,10:27:00,52.400000999999996,260.000001,790
20170814,10:28:00,53.300000999999995,970.000001,3602
20170814,10:29:00,57.100001,1081.000001,3697
20170814,10:30:00,56.500001,769.000001,3528
20170814,10:31:00,55.700001,752.000001,1939
20170814,10:32:00,54.500001,340.000001,979
20170814,10:33:00,56.500001,1014.000001,3504
20170814,10:34:00,57.300000999999995,887.000001,2162
20170814,10:35:00,52.700001,191.000001,521
20170814,10:36:00,49.800000999999995,179.000001,536
20170814,10:37:00,47.800000999999995,187.000001,585
20170814,10:38:00,48.400000999999996,918.000001,3531
20170814,10:39:00,50.200001,1020.000001,3525
20170814,10:40:00,50.700001,490.000001,840
20170814,10:41:00,49.000001,693.000001,3523
20170814,10:42:00,51.000001,602.000001,691
20170814,10:43:00,48.900000999999996,235.000001,728
20170814,10:44:00,51.400000999999996,847.000001,2695
20170814,10:45:00,52.600001,762.000001,3599
20170814,10:46:00,55.600001,1047.000001,3558
20170814,10:47:00,57.800000999999995,1058.000001,3529
20170814,10:48:00,59.800000999999995,1066.000001,3574
20170814,10:49:00,60.600001,1064.000001,3642
20170814,10:50:00,59.200001,755.000001,3687
20170814,10:51:00,62.500001,1103.000001,2424
20170814,10:52:00,57.000001,331.000001,1030
20170814,10:53:00,58.800000999999995,972.000001,3667
20170814,10:54:00,60.200001,1092.000001,3619
20170814,10:55:00,60.400000999999996,1093.000001,3590
20170814,10:56:00,61.000001,1098.000001,3569
20170814,10:57:00,63.400000999999996,1087.000001,3540
20170814,10:58:00,63.100001,1100.000001,3561
20170814,10:59:00,65.60000099999999,1113.000001,3631
20170814,11:00:00,66.000001,1092.000001,3564
20170814,11:01:00,64.900001,1111.000001,3570
20170814,11:02:00,63.800000999999995,620.000001,3216
20170814,11:03:00,66.700001,1100.000001,3529
20170814,11:04:00,68.200001,1084.000001,3486
20170814,11:05:00,67.10000099999999,1073.000001,3400
20170814,11:06:00,70.000001,1084.000001,3456
20170814,11:07:00,67.800001,538.000001,2379
20170814,11:08:00,64.200001,335.000001,967
20170814,11:09:00,61.100001,389.000001,3536
20170814,11:10:00,60.200001,653.000001,1089
20170814,11:11:00,56.000001,328.000001,1022
20170814,11:12:00,53.600001,305.000001,1018
20170814,11:13:00,53.700001,682.000001,3714
20170814,11:14:00,54.000001,408.000001,1166
20170814,11:15:00,52.400000999999996,319.000001,1102
20170814,11:16:00,52.100001,468.000001,2769
20170814,11:17:00,57.100001,1089.000001,3795
