Station_01,Inv_00,20170626,05:00:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.3,17.0
Station_01,Inv_00,20170626,05:01:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.4,17.0
Station_01,Inv_00,20170626,05:02:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.3,18.0
Station_01,Inv_00,20170626,05:03:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.4,18.0
Station_01,Inv_00,20170626,05:04:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.4,18.0
Station_01,Inv_00,20170626,05:05:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.3,18.0
Station_01,Inv_00,20170626,05:06:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.4,18.0
Station_01,Inv_00,20170626,05:07:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.4,19.0
Station_01,Inv_00,20170626,05:08:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.3,18.0
Station_01,Inv_00,20170626,05:09:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.4,18.0
Station_01,Inv_00,20170626,05:10:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.4,19.0
Station_01,Inv_00,20170626,05:11:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.5,18.0
Station_01,Inv_00,20170626,05:12:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.5,19.0
Station_01,Inv_00,20170626,05:13:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.5,19.0
Station_01,Inv_00,20170626,05:14:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.6,19.0
Station_01,Inv_00,20170626,05:15:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.6,20.0
Station_01,Inv_00,20170626,05:16:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.7,21.0
Station_01,Inv_00,20170626,05:17:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.6,22.0
Station_01,Inv_00,20170626,05:18:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.7,22.0
Station_01,Inv_00,20170626,05:19:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.7,23.0
Station_01,Inv_00,20170626,05:20:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.8,25.0
Station_01,Inv_00,20170626,05:21:00,0.0,0.0,0,0.0,0.0,0,25131,16034,26.7,26.0
Station_01,Inv_00,20170626,05:22:00,0.0,0.0,0,220.0,0.5,110,25131,16034,26.8,30.0
Station_01,Inv_00,20170626,05:23:00,0.0,0.0,0,220.0,0.5,110,25131,16034,26.8,28.0
Station_01,Inv_00,20170626,05:24:00,0.0,0.0,0,219.0,0.5,110,25131,16034,26.8,29.0
Station_01,Inv_00,20170626,05:25:00,0.0,0.0,0,219.0,0.5,110,25131,16034,26.8,496.0
Station_01,Inv_00,20170626,05:26:00,0.0,0.0,0,219.0,0.5,110,25131,16034,26.9,30.0
Station_01,Inv_00,20170626,05:27:00,168.0,0.1,17,0.0,0.0,0,25131,16034,26.8,32.0
Station_01,Inv_00,20170626,05:28:00,214.0,0.1,21,215.0,0.4,86,25131,16034,26.8,33.0
Station_01,Inv_00,20170626,05:29:00,222.0,0.3,67,217.0,0.4,87,25131,16034,26.9,34.0
Station_01,Inv_00,20170626,05:30:00,216.0,0.3,65,217.0,0.4,87,25131,16034,26.8,35.0
Station_01,Inv_00,20170626,05:31:00,213.0,0.3,64,216.0,0.4,86,25131,16034,26.9,36.0
Station_01,Inv_00,20170626,05:32:00,202.0,0.3,61,215.0,0.5,108,25131,16034,27.0,37.0
Station_01,Inv_00,20170626,05:33:00,215.0,0.3,65,215.0,0.5,108,25131,16034,27.0,39.0
Station_01,Inv_00,20170626,05:34:00,214.0,0.3,64,215.0,0.5,108,25131,16034,27.1,40.0
Station_01,Inv_00,20170626,05:35:00,215.7,0.3,65,215.0,0.5,108,25131,16034,27.1,41.0
Station_01,Inv_00,20170626,05:36:00,221.0,0.3,66,215.0,0.5,108,25131,16034,27.1,43.0
Station_01,Inv_00,20170626,05:37:00,211.0,0.3,63,216.0,0.5,108,25131,16034,27.2,44.0
Station_01,Inv_00,20170626,05:38:00,214.7,0.3,64,215.0,0.5,108,25131,16034,27.4,45.0
Station_01,Inv_00,20170626,05:39:00,207.0,0.4,83,215.0,0.5,108,25131,16034,27.4,46.0
Station_01,Inv_00,20170626,05:40:00,203.5,0.4,81,218.0,0.5,109,25131,16034,27.5,47.0
Station_01,Inv_00,20170626,05:41:00,224.5,0.4,90,217.0,0.5,109,25131,16034,27.5,50.0
Station_01,Inv_00,20170626,05:42:00,219.0,0.4,88,217.0,0.5,109,25131,16034,27.6,53.0
Station_01,Inv_00,20170626,05:43:00,225.0,0.5,113,216.0,0.5,108,25131,16034,27.6,55.0
Station_01,Inv_00,20170626,05:44:00,209.0,0.5,105,216.0,0.5,108,25131,16034,27.7,55.0
Station_01,Inv_00,20170626,05:45:00,226.0,0.5,113,216.0,0.6,130,25131,16034,27.8,58.0
Station_01,Inv_00,20170626,05:46:00,232.6,0.5,116,215.0,0.6,129,25131,16034,27.8,60.0
Station_01,Inv_00,20170626,05:47:00,232.0,0.5,116,217.0,0.6,130,25131,16034,27.8,58.0
Station_01,Inv_00,20170626,05:48:00,233.0,0.5,117,216.0,0.6,130,25131,16034,27.8,56.0
Station_01,Inv_00,20170626,05:49:00,218.0,0.6,131,217.0,0.6,130,25131,16034,27.8,59.0
Station_01,Inv_00,20170626,05:50:00,224.5,0.6,135,218.0,0.7,153,25131,16034,28.0,69.0
Station_01,Inv_00,20170626,05:51:00,239.3,0.7,168,218.0,0.8,174,25131,16034,28.1,78.0
Station_01,Inv_00,20170626,05:52:00,242.4,0.7,170,217.0,0.9,195,25131,16034,28.3,84.0
Station_01,Inv_00,20170626,05:53:00,241.0,0.7,169,216.0,0.9,194,25131,16034,28.4,88.0
Station_01,Inv_00,20170626,05:54:00,243.9,0.7,171,217.0,1.0,217,25131,16034,28.6,91.0
Station_01,Inv_00,20170626,05:55:00,237.1,0.7,166,216.0,1.0,216,25131,16034,28.7,93.0
Station_01,Inv_00,20170626,05:56:00,242.5,0.8,194,216.0,1.0,216,25131,16034,28.8,93.0
Station_01,Inv_00,20170626,05:57:00,242.5,0.8,194,216.0,1.0,216,25131,16034,28.8,94.0
Station_01,Inv_00,20170626,05:58:00,237.5,0.8,190,216.0,1.0,216,25131,16034,29.0,96.0
Station_01,Inv_00,20170626,05:59:00,242.3,0.9,218,215.0,1.0,215,25131,16034,29.0,99.0
Station_01,Inv_00,20170626,06:00:00,243.8,0.9,219,216.0,1.0,216,25131,16034,29.2,102.0
Station_01,Inv_00,20170626,06:01:00,238.0,1.0,238,216.0,1.1,238,25131,16034,29.3,105.0
Station_01,Inv_00,20170626,06:02:00,241.5,1.0,242,215.0,1.1,237,25131,16034,29.4,110.0
Station_01,Inv_00,20170626,06:03:00,245.0,1.0,245,215.0,1.2,258,25131,16034,29.6,114.0
Station_01,Inv_00,20170626,06:04:00,247.3,1.1,272,215.0,1.3,280,25131,16034,29.7,120.0
Station_01,Inv_00,20170626,06:05:00,244.5,1.2,293,216.0,1.2,259,25131,16034,29.9,125.0
Station_01,Inv_00,20170626,06:06:00,247.0,1.2,296,215.0,1.3,280,25131,16034,30.0,127.0
Station_01,Inv_00,20170626,06:07:00,246.5,1.2,296,216.0,1.4,302,25131,16034,30.2,130.0
Station_01,Inv_00,20170626,06:08:00,233.5,1.2,280,214.0,1.4,300,25131,16034,30.3,133.0
Station_01,Inv_00,20170626,06:09:00,233.0,1.2,280,216.0,1.4,302,25131,16034,30.3,136.0
Station_01,Inv_00,20170626,06:10:00,247.8,1.3,322,215.0,1.5,323,25131,16034,30.4,139.0
Station_01,Inv_00,20170626,06:11:00,245.0,1.4,343,215.0,1.5,323,25131,16034,30.6,140.0
Station_01,Inv_00,20170626,06:12:00,246.0,1.4,344,216.0,1.5,324,25131,16034,30.8,141.0
Station_01,Inv_00,20170626,06:13:00,243.0,1.4,340,216.0,1.5,324,25131,16034,31.0,146.0
Station_01,Inv_00,20170626,06:14:00,251.9,1.5,378,215.0,1.6,344,25131,16034,31.1,152.0
Station_01,Inv_00,20170626,06:15:00,248.0,1.6,397,217.0,1.7,369,25131,16034,31.1,155.0
Station_01,Inv_00,20170626,06:16:00,248.0,1.6,397,217.0,1.7,369,25131,16034,31.4,157.0
Station_01,Inv_00,20170626,06:17:00,248.0,1.6,397,217.0,1.7,369,25131,16034,31.5,160.0
Station_01,Inv_00,20170626,06:18:00,244.2,1.7,415,216.0,1.8,389,25131,16034,31.6,162.0
Station_01,Inv_00,20170626,06:19:00,245.8,1.7,418,216.0,1.8,389,25131,16034,31.8,165.0
Station_01,Inv_00,20170626,06:20:00,246.0,1.6,394,216.0,1.8,389,25131,16034,32.1,165.0
Station_01,Inv_00,20170626,06:21:00,247.8,1.7,421,217.0,1.9,412,25131,16034,32.4,165.0
Station_01,Inv_00,20170626,06:22:00,206.0,1.8,371,216.0,1.6,346,25131,16034,32.5,166.0
